timestamp,bitcoin,ethereum,ripple,binancecoin,solana,dogecoin,staked-ether,cardano,tron,avalanche-2,chainlink
2/4/2024 5:00,42924,2297.3,0.515366,299.46,97.46,0.078814,2298.72,0.50743,0.116992,35.77,17.72
2/4/2024 6:00,42899,2300.23,0.513769,299.68,97.61,0.078635,2299.09,0.506675,0.11701,35.8,17.67
2/4/2024 7:00,42770,2290.76,0.51239,298.89,97.04,0.078556,2293.48,0.503936,0.116945,35.81,17.67
2/4/2024 8:00,42829,2290.49,0.509936,298.78,96.45,0.078692,2292.7,0.503843,0.117064,35.6,17.59
2/4/2024 9:00,42775,2289.86,0.512249,299.59,96.51,0.078574,2292.05,0.503575,0.11702,35.54,17.68
2/4/2024 10:00,42949,2302.83,0.512965,300.28,97.39,0.07887,2303.59,0.506135,0.117213,35.8,17.93
2/4/2024 11:00,42937,2299.51,0.511752,299.87,97.19,0.078799,2302.55,0.50484,0.117655,35.61,17.87
2/4/2024 12:00,43052,2307.88,0.513151,300.26,97.96,0.079001,2306.96,0.507563,0.118375,35.98,18.2
2/4/2024 13:00,42987,2302.6,0.512725,299.79,97.94,0.078949,2303.74,0.507273,0.118559,36.05,18.06
2/4/2024 14:00,42978,2303.52,0.511311,299.93,97.61,0.07891,2303.5,0.505879,0.118465,35.91,18.16
2/4/2024 15:00,42861,2297.8,0.511143,303.84,97.52,0.078799,2297.69,0.505502,0.118422,35.65,18.1
2/4/2024 16:00,42936,2301.13,0.510906,305.9,97.58,0.079155,2302.12,0.504847,0.118429,35.75,18.19
2/4/2024 17:00,42884,2301.18,0.510319,305.36,97.37,0.079636,2300.72,0.503097,0.118277,35.66,18.29
2/4/2024 18:00,42883,2304.47,0.51126,305.51,97.16,0.0795,2306.55,0.50335,0.118428,35.65,18.35
2/4/2024 19:00,42754,2293.74,0.508272,305.33,96.52,0.079184,2296.61,0.500595,0.1184,35.49,18.31
2/4/2024 20:00,42630,2278.61,0.506522,305.31,96.39,0.079014,2281.39,0.499278,0.118155,35.49,18.25
2/4/2024 21:00,42797,2295.47,0.508157,305.66,96.38,0.079282,2299.88,0.502551,0.118685,35.35,18.4
2/4/2024 22:00,42755,2300.74,0.507794,306.34,96.02,0.078989,2302.94,0.501243,0.118635,35.25,18.56
2/4/2024 23:00,42524,2288.84,0.50364,305.64,95.84,0.078322,2290.15,0.497613,0.11849,35.14,18.28
2/5/2024 0:00,42599,2290.08,0.50332,304.76,95.47,0.078244,2290.1,0.494902,0.118329,34.86,18.19
2/5/2024 1:00,42318,2276.96,0.501107,304.76,95.19,0.078011,2279.69,0.491456,0.118237,34.71,17.93
2/5/2024 2:00,42480,2281.87,0.500041,303.37,95.05,0.07775,2282.06,0.491343,0.118582,34.9,17.98
2/5/2024 3:00,42422,2280.45,0.502668,303.43,95.04,0.077786,2281.21,0.492719,0.118934,34.9,17.99
2/5/2024 4:00,42645,2288.99,0.505117,303.94,95.81,0.078052,2289.24,0.496309,0.119209,34.73,18.2
2/5/2024 5:00,42699,2292.83,0.504447,303.23,96.25,0.078109,2294.39,0.496559,0.119484,34.93,18.66
2/5/2024 6:00,42727,2292.2,0.503786,302.96,96.07,0.078033,2292.44,0.496989,0.119622,34.87,18.69
2/5/2024 7:00,42738,2295.25,0.504574,304.86,96.61,0.078248,2294.48,0.497683,0.119393,35.09,18.63
2/5/2024 8:00,43084,2309.16,0.504779,305.91,97.7,0.078627,2307.65,0.5008,0.119386,35.61,18.66
2/5/2024 9:00,42994,2317.89,0.502822,304.67,97.12,0.078761,2316.58,0.501,0.119017,35.43,18.64
2/5/2024 10:00,42982,2316.11,0.502689,303.4,97.1,0.078729,2317.01,0.501094,0.119029,35.38,18.77
2/5/2024 11:00,43066,2319.98,0.505794,303.45,97.71,0.078875,2320.61,0.503507,0.119142,35.55,19.37
2/5/2024 12:00,43112,2325.41,0.504474,304.51,97.62,0.079649,2326.31,0.503464,0.119273,35.56,19.57
2/5/2024 13:00,43202,2324.89,0.505801,303.28,97.7,0.079722,2325.55,0.501093,0.119071,35.59,19.59
2/5/2024 14:00,43385,2328.53,0.506716,302.48,98.11,0.079803,2327.73,0.50337,0.118961,35.72,19.49
2/5/2024 15:00,43149,2316.53,0.505967,301.61,97.54,0.079267,2314.76,0.500994,0.118574,35.44,19.49
2/5/2024 16:00,42647,2300.11,0.503076,300.59,95.82,0.078635,2298.95,0.494773,0.118392,34.6,19.22
2/5/2024 17:00,42698,2299.03,0.50548,301.0,95.94,0.078648,2297.35,0.494969,0.11845,34.74,19.23
2/5/2024 18:00,42667,2298.81,0.509307,300.5,95.74,0.078638,2297.25,0.493673,0.1178,34.68,19.26
2/5/2024 19:00,42615,2297.07,0.50777,301.05,95.64,0.078639,2296.98,0.492332,0.117878,34.54,19.18
2/5/2024 20:00,42771,2299.33,0.508781,300.9,96.06,0.078766,2301.11,0.49384,0.118378,34.61,19.21
2/5/2024 21:00,42338,2288.35,0.506955,301.21,95.6,0.078009,2289.28,0.490961,0.118564,34.41,19.01
2/5/2024 22:00,42346,2286.91,0.506773,300.27,94.89,0.077924,2286.18,0.490396,0.118531,34.22,18.99
2/5/2024 23:00,42467,2293.49,0.506322,300.14,94.76,0.077946,2293.7,0.491003,0.118796,34.38,18.93
2/6/2024 0:00,42648,2298.67,0.506075,300.81,95.67,0.078183,2298.13,0.493368,0.118882,34.51,19.12
2/6/2024 1:00,42558,2298.88,0.504367,301.05,95.57,0.078234,2299.99,0.492212,0.119255,34.41,19.13
2/6/2024 2:00,42625,2304.93,0.505374,301.12,95.73,0.07826,2304.85,0.492123,0.119247,34.44,19.09
2/6/2024 3:00,42837,2321.36,0.50704,302.13,96.46,0.078516,2323.13,0.494857,0.119476,34.64,19.2
2/6/2024 4:00,42811,2315.75,0.50642,302.07,95.81,0.078388,2318.0,0.494531,0.119491,34.46,18.88
2/6/2024 5:00,42750,2311.72,0.505576,301.89,95.51,0.078209,2313.56,0.491991,0.119502,34.25,18.95
2/6/2024 6:00,42715,2308.76,0.504431,300.85,95.37,0.078152,2311.46,0.491054,0.119557,34.13,18.93
2/6/2024 7:00,42704,2311.07,0.501971,301.38,95.34,0.078179,2311.21,0.491419,0.119661,34.11,18.9
2/6/2024 8:00,42847,2322.98,0.503758,301.41,95.7,0.07842,2324.47,0.492182,0.120091,34.25,18.99
2/6/2024 9:00,43003,2330.82,0.503099,302.81,96.0,0.078523,2328.36,0.495923,0.121496,34.42,19.12
2/6/2024 10:00,42983,2331.43,0.502277,303.2,96.02,0.078553,2329.56,0.496667,0.123044,34.2,19.24
2/6/2024 11:00,42690,2321.37,0.502148,301.66,93.88,0.078042,2323.56,0.492748,0.121564,33.87,18.71
2/6/2024 12:00,42780,2324.01,0.502987,301.62,94.24,0.078026,2322.9,0.492333,0.121672,33.93,18.76
2/6/2024 13:00,42634,2314.51,0.499678,301.41,93.4,0.077724,2319.46,0.490072,0.120527,33.91,18.5
2/6/2024 14:00,42821,2334.44,0.499977,303.09,93.81,0.078106,2332.97,0.4937,0.120527,33.97,18.68
2/6/2024 15:00,42948,2339.22,0.502011,302.54,94.45,0.078237,2337.89,0.494503,0.120619,33.96,18.62
2/6/2024 16:00,43173,2339.42,0.504094,302.38,95.34,0.07851,2339.59,0.496046,0.121126,34.15,18.69
2/6/2024 17:00,43117,2344.08,0.502702,302.69,95.28,0.078659,2344.87,0.496524,0.121222,34.19,18.53
2/6/2024 18:00,43164,2351.24,0.504099,302.33,95.55,0.078682,2349.14,0.498246,0.121762,34.12,18.68
2/6/2024 19:00,43126,2358.68,0.506611,303.08,96.32,0.078893,2359.07,0.497496,0.121795,34.13,18.65
2/6/2024 20:00,43183,2374.17,0.509281,303.3,97.2,0.079067,2373.0,0.501043,0.122413,34.17,18.54
2/6/2024 21:00,43095,2377.64,0.509101,303.13,97.5,0.078937,2377.96,0.501232,0.121721,34.12,18.54
2/6/2024 22:00,43165,2380.96,0.509268,303.0,96.93,0.078856,2381.83,0.500382,0.121393,34.18,18.39
2/6/2024 23:00,43166,2378.87,0.507527,303.09,97.32,0.078696,2380.24,0.500169,0.121526,34.35,18.36
2/7/2024 0:00,43088,2372.76,0.50511,302.8,96.92,0.078445,2373.9,0.498441,0.120888,34.16,18.3
2/7/2024 1:00,43064,2378.97,0.503094,302.3,96.85,0.078695,2379.84,0.497838,0.122324,34.15,18.25
2/7/2024 2:00,43061,2379.54,0.505492,302.4,97.17,0.078867,2377.67,0.499885,0.122211,34.27,18.3
2/7/2024 3:00,43066,2377.24,0.504407,301.88,96.57,0.078851,2378.08,0.49978,0.122531,34.27,18.23
2/7/2024 4:00,42759,2361.93,0.503216,300.9,95.68,0.078488,2364.83,0.489745,0.122447,33.95,18.26
2/7/2024 5:00,42893,2359.37,0.502808,301.48,95.35,0.078358,2361.09,0.485479,0.123021,33.86,18.2
2/7/2024 6:00,43002,2365.59,0.503516,302.31,95.96,0.078479,2365.85,0.490314,0.124013,34.18,18.37
2/7/2024 7:00,42909,2361.26,0.500821,302.25,95.76,0.078298,2363.66,0.489463,0.124086,34.09,18.26
2/7/2024 8:00,42880,2359.62,0.500623,302.18,95.34,0.078273,2361.24,0.48294,0.124153,33.97,18.37
2/7/2024 9:00,42906,2360.9,0.499457,302.85,95.35,0.078457,2363.8,0.482777,0.124694,34.13,18.42
2/7/2024 10:00,43115,2369.42,0.502485,303.72,95.71,0.078575,2372.07,0.481994,0.12489,34.35,18.53
2/7/2024 11:00,42924,2358.72,0.500787,303.23,94.93,0.078481,2361.82,0.480768,0.123662,34.22,18.48
2/7/2024 12:00,42881,2358.43,0.501559,302.53,95.03,0.078347,2359.44,0.475324,0.124114,34.23,18.35
2/7/2024 13:00,43037,2371.06,0.50245,303.13,95.54,0.078636,2371.27,0.479184,0.124279,34.34,18.36
2/7/2024 14:00,43129,2372.14,0.503009,302.85,95.46,0.078653,2370.68,0.481634,0.125148,34.4,18.29
2/7/2024 15:00,43287,2381.31,0.504448,304.26,96.04,0.078877,2367.68,0.484172,0.125356,34.6,18.32
2/7/2024 16:00,43070,2367.17,0.503391,303.32,96.13,0.078812,2369.14,0.482522,0.12573,34.39,18.36
2/7/2024 17:00,43121,2394.69,0.504276,304.1,96.85,0.079151,2396.56,0.484145,0.125217,34.91,18.52
2/7/2024 18:00,43430,2409.25,0.507007,305.77,97.22,0.07935,2409.07,0.489393,0.125465,35.17,18.5
2/7/2024 19:00,43623,2416.57,0.508706,306.56,97.49,0.07981,2416.17,0.491304,0.124969,35.22,18.53
2/7/2024 20:00,43606,2421.87,0.509322,306.4,97.04,0.07969,2423.07,0.491017,0.12469,35.09,18.47
2/7/2024 21:00,44193,2440.53,0.512808,307.51,98.28,0.079931,2437.59,0.499901,0.125052,35.35,18.67
2/7/2024 22:00,44176,2427.92,0.512411,307.77,100.62,0.080107,2430.95,0.498804,0.124766,35.41,18.7
2/7/2024 23:00,44199,2424.76,0.512362,308.38,100.58,0.080037,2425.09,0.499849,0.124092,35.29,18.8
2/8/2024 0:00,44247,2424.07,0.513398,307.88,100.86,0.080051,2424.76,0.501677,0.123361,35.29,18.9
2/8/2024 1:00,44535,2431.05,0.514641,309.05,101.92,0.080324,2431.37,0.507657,0.12396,35.35,18.83
2/8/2024 2:00,44650,2438.05,0.512053,309.46,102.23,0.080119,2443.31,0.507284,0.123977,35.4,18.82
2/8/2024 3:00,44555,2432.58,0.513107,312.39,101.92,0.080017,2434.65,0.508059,0.123673,35.36,18.76
2/8/2024 4:00,44571,2431.78,0.51363,311.3,101.79,0.080089,2433.59,0.511217,0.124441,35.51,18.78
2/8/2024 5:00,44490,2426.24,0.513652,314.36,101.64,0.079932,2426.34,0.512489,0.124676,35.23,18.76
2/8/2024 6:00,44540,2422.3,0.511814,312.74,101.51,0.080023,2422.91,0.51498,0.126219,35.21,18.96
2/8/2024 7:00,44453,2420.17,0.510426,313.64,100.71,0.079762,2419.86,0.51182,0.125329,35.17,19.1
2/8/2024 8:00,44497,2420.25,0.512096,314.34,100.7,0.079861,2421.3,0.519767,0.121771,35.33,19.23
2/8/2024 9:00,44696,2423.67,0.5127,315.21,101.59,0.080136,2424.82,0.523909,0.121845,35.47,19.0
2/8/2024 10:00,44689,2423.84,0.515624,315.6,101.79,0.080065,2425.33,0.528145,0.122097,35.52,18.88
2/8/2024 11:00,44829,2425.69,0.51531,316.47,101.92,0.080121,2428.04,0.533601,0.121999,35.48,18.81
2/8/2024 12:00,44736,2420.49,0.512655,316.45,101.18,0.079843,2419.14,0.529433,0.121907,35.32,18.68
2/8/2024 13:00,44640,2418.64,0.512296,316.42,101.2,0.079785,2422.04,0.526261,0.122363,35.22,18.58
2/8/2024 14:00,44911,2424.87,0.514226,317.66,102.91,0.08019,2428.25,0.526012,0.122583,35.49,18.49
2/8/2024 15:00,45114,2432.85,0.516293,318.93,104.24,0.080543,2436.27,0.531378,0.122597,35.83,18.45
2/8/2024 16:00,45366,2453.62,0.518102,320.04,104.59,0.080672,2455.94,0.53303,0.122988,36.06,18.65
2/8/2024 17:00,44918,2414.54,0.511336,314.79,102.36,0.079987,2418.84,0.523081,0.12217,35.38,18.24
2/8/2024 18:00,45133,2430.57,0.51352,317.45,102.94,0.080193,2430.28,0.526504,0.122614,35.46,18.16
2/8/2024 19:00,45289,2431.42,0.517474,317.19,102.83,0.080358,2435.29,0.526861,0.122456,35.57,18.12
2/8/2024 20:00,45322,2424.69,0.515707,318.18,102.42,0.080299,2428.63,0.529793,0.122127,35.58,18.14
2/8/2024 21:00,45486,2428.07,0.516477,318.94,102.86,0.080483,2428.16,0.53025,0.122181,35.61,18.13
2/8/2024 22:00,45387,2423.45,0.515881,317.89,102.64,0.080194,2429.6,0.528092,0.122002,35.58,18.2
2/8/2024 23:00,45324,2426.58,0.514614,319.21,102.55,0.079902,2429.26,0.526703,0.122077,35.48,18.28
2/9/2024 0:00,45338,2420.97,0.51407,319.31,102.9,0.079862,2424.12,0.52854,0.121899,35.45,18.22
2/9/2024 1:00,45298,2423.79,0.514582,318.86,103.22,0.080016,2428.65,0.531622,0.122278,35.59,18.1
2/9/2024 2:00,45507,2427.71,0.516572,320.28,103.76,0.08018,2428.18,0.528834,0.122421,35.74,18.24
2/9/2024 3:00,46142,2453.41,0.519553,323.28,105.21,0.080773,2468.42,0.539566,0.12266,36.3,18.45
2/9/2024 4:00,46079,2448.17,0.51911,321.26,104.5,0.080444,2452.91,0.534218,0.122587,35.99,18.3
2/9/2024 5:00,45920,2445.18,0.518189,321.83,104.3,0.080301,2450.24,0.532197,0.12245,35.78,18.13
2/9/2024 6:00,46229,2453.62,0.519255,321.07,104.87,0.080764,2454.89,0.536387,0.122395,35.96,18.29
2/9/2024 7:00,46173,2449.33,0.516854,322.08,104.66,0.080524,2454.38,0.536784,0.122667,35.96,18.3
2/9/2024 8:00,46224,2455.23,0.516905,320.85,105.48,0.081411,2459.23,0.535135,0.122509,36.03,18.37
2/9/2024 9:00,46414,2466.59,0.52015,322.69,105.87,0.081689,2471.33,0.540033,0.122701,36.22,18.41
2/9/2024 10:00,46528,2466.61,0.52113,321.56,105.04,0.081339,2468.81,0.538529,0.122488,36.18,18.26
2/9/2024 11:00,46694,2470.83,0.522712,323.82,105.28,0.081517,2472.25,0.537556,0.122991,36.12,18.31
2/9/2024 12:00,47135,2497.39,0.5249,325.24,105.66,0.082028,2496.09,0.543236,0.123217,36.38,18.36
2/9/2024 13:00,47344,2508.32,0.523273,324.59,106.14,0.081752,2511.27,0.540017,0.123377,36.71,18.38
2/9/2024 14:00,47415,2511.7,0.522968,324.36,105.83,0.081876,2515.35,0.541863,0.123214,37.18,18.49
2/9/2024 15:00,47003,2493.46,0.519619,323.07,104.87,0.081103,2495.68,0.537753,0.123047,36.82,18.27
2/9/2024 16:00,47133,2493.98,0.521418,322.56,105.34,0.081375,2496.6,0.542396,0.123168,37.55,18.4
2/9/2024 17:00,47252,2483.36,0.520571,322.78,104.79,0.081046,2486.19,0.538034,0.122972,37.27,18.26
2/9/2024 18:00,47647,2503.42,0.523434,324.38,105.43,0.081392,2505.96,0.539827,0.123448,37.76,18.31
2/9/2024 19:00,47818,2507.93,0.525701,324.12,105.62,0.081523,2508.82,0.540712,0.123031,38.09,18.38
2/9/2024 20:00,47451,2483.79,0.524729,322.79,104.98,0.081293,2486.24,0.541426,0.123465,37.97,18.21
2/9/2024 21:00,47601,2494.63,0.525133,322.85,105.21,0.081439,2490.84,0.542958,0.123691,38.04,18.33
2/9/2024 22:00,47554,2504.85,0.527722,324.3,108.41,0.081525,2501.54,0.546066,0.123782,38.45,18.55
2/9/2024 23:00,47291,2495.41,0.526175,323.43,108.09,0.081407,2494.12,0.54317,0.123869,38.2,18.43
2/10/2024 0:00,47143,2487.85,0.525689,323.4,107.03,0.081549,2486.13,0.54079,0.123718,38.14,18.48
2/10/2024 1:00,47086,2487.26,0.524472,323.34,107.62,0.081441,2490.3,0.547462,0.123827,38.56,18.32
2/10/2024 2:00,47303,2499.04,0.525751,324.21,108.85,0.081664,2499.77,0.544671,0.123878,38.9,18.49
2/10/2024 3:00,47346,2506.57,0.526691,324.31,109.41,0.08177,2506.29,0.543407,0.123866,38.97,18.55
2/10/2024 4:00,47404,2512.87,0.527436,324.68,110.04,0.081897,2512.61,0.541897,0.123866,39.36,18.65
2/10/2024 5:00,47416,2509.83,0.525847,324.83,110.03,0.081696,2508.46,0.539211,0.123748,39.63,18.6
2/10/2024 6:00,47351,2505.39,0.524994,324.79,110.16,0.081615,2502.11,0.538184,0.123522,39.49,18.49
2/10/2024 7:00,47355,2508.56,0.525221,324.77,109.27,0.081474,2507.32,0.537469,0.123535,39.16,18.42
2/10/2024 8:00,47257,2500.92,0.524288,323.53,109.06,0.081384,2500.34,0.535833,0.123322,39.18,18.37
2/10/2024 9:00,47115,2489.53,0.525064,322.54,108.48,0.081159,2489.01,0.534533,0.123203,38.91,18.38
2/10/2024 10:00,47091,2491.12,0.523995,322.12,108.76,0.081208,2492.91,0.535123,0.123244,38.82,18.24
2/10/2024 11:00,46910,2478.26,0.519724,319.4,107.51,0.080533,2474.98,0.529291,0.123039,38.36,18.07
2/10/2024 12:00,47114,2481.62,0.521111,320.24,108.02,0.08071,2478.36,0.532516,0.123236,38.76,18.13
2/10/2024 13:00,47223,2489.37,0.521257,321.62,107.82,0.080806,2486.08,0.532646,0.123429,38.46,18.22
2/10/2024 14:00,47350,2492.27,0.522057,322.19,108.06,0.08104,2491.5,0.53389,0.123461,38.63,18.39
2/10/2024 15:00,47289,2492.16,0.521323,321.14,108.35,0.081006,2491.67,0.534075,0.123428,38.75,18.33
2/10/2024 16:00,47371,2493.46,0.52264,321.54,108.6,0.081091,2494.12,0.537678,0.123749,39.48,18.36
2/10/2024 17:00,47274,2493.31,0.523405,321.76,108.39,0.081126,2492.38,0.539297,0.123708,39.18,18.33
2/10/2024 18:00,47216,2486.12,0.522069,321.12,108.12,0.080947,2485.04,0.538966,0.124037,39.12,18.42
2/10/2024 19:00,47349,2493.5,0.522573,322.13,109.11,0.081102,2489.78,0.539916,0.124272,39.42,18.54
2/10/2024 20:00,47576,2495.56,0.522824,322.02,109.13,0.081178,2493.72,0.542424,0.124335,39.56,18.63
2/10/2024 21:00,48106,2511.79,0.525452,323.49,110.23,0.0815,2507.53,0.547339,0.124458,39.97,18.68
2/10/2024 22:00,47962,2512.89,0.525606,323.74,109.9,0.081709,2509.9,0.555704,0.124404,40.89,18.73
2/10/2024 23:00,47796,2497.35,0.524086,323.43,109.08,0.081534,2498.1,0.551299,0.124434,40.68,18.67
2/11/2024 0:00,47769,2499.49,0.523815,322.83,108.99,0.081365,2499.2,0.550692,0.124345,40.26,18.94
2/11/2024 1:00,47689,2501.91,0.523253,323.12,108.74,0.081451,2499.36,0.557355,0.124455,40.32,18.89
2/11/2024 2:00,47666,2507.33,0.52309,322.17,108.2,0.081401,2505.27,0.561237,0.124407,40.41,19.49
2/11/2024 3:00,47765,2507.73,0.523409,323.16,107.98,0.081419,2507.61,0.558693,0.12474,40.24,19.7
2/11/2024 4:00,48415,2524.03,0.5267,324.12,109.57,0.082277,2522.89,0.56221,0.124813,40.37,19.64
2/11/2024 5:00,48385,2517.94,0.52797,324.1,109.47,0.082033,2520.12,0.563016,0.124656,40.34,19.82
2/11/2024 6:00,48219,2523.67,0.527218,323.54,108.96,0.082056,2520.95,0.560739,0.124642,40.38,20.17
2/11/2024 7:00,48270,2531.16,0.527539,324.17,109.29,0.08225,2528.81,0.564144,0.124782,40.49,20.28
2/11/2024 8:00,48158,2528.14,0.528312,324.23,109.13,0.082615,2525.26,0.558949,0.124783,40.62,20.41
2/11/2024 9:00,48121,2528.29,0.527699,324.17,109.06,0.08272,2526.81,0.557323,0.124811,40.96,20.48
2/11/2024 10:00,48145,2524.25,0.534325,323.74,109.74,0.082652,2523.9,0.555512,0.124668,40.8,20.38
2/11/2024 11:00,47953,2514.08,0.530834,321.73,108.93,0.082213,2522.2,0.55183,0.124943,40.33,20.5
2/11/2024 12:00,48389,2529.85,0.533431,322.93,109.66,0.082627,2529.37,0.553912,0.124865,40.54,20.61
2/11/2024 13:00,48364,2527.16,0.532953,322.81,110.13,0.082261,2524.97,0.552366,0.1248,40.64,20.45
2/11/2024 14:00,48065,2515.2,0.53005,321.83,109.21,0.081888,2515.18,0.548677,0.124607,39.9,20.29
2/11/2024 15:00,48249,2514.85,0.530394,321.06,109.53,0.081967,2512.95,0.547025,0.124547,40.05,20.13
2/11/2024 16:00,48139,2510.43,0.528987,320.93,108.86,0.081778,2511.51,0.543151,0.124399,39.85,20.24
2/11/2024 17:00,48109,2509.4,0.527727,321.49,108.49,0.081998,2509.0,0.542124,0.124343,39.91,20.18
2/11/2024 18:00,48245,2511.05,0.527966,321.55,108.79,0.081839,2512.09,0.544847,0.124321,39.96,20.07
2/11/2024 19:00,48357,2514.72,0.527972,322.17,108.49,0.082057,2511.84,0.542014,0.124463,40.08,20.32
2/11/2024 20:00,48288,2508.93,0.529164,321.96,108.32,0.082024,2508.71,0.540833,0.124314,39.84,20.28
2/11/2024 21:00,48064,2497.18,0.525504,320.35,107.54,0.081414,2496.66,0.536528,0.124074,39.44,20.17
2/11/2024 22:00,48136,2504.61,0.524783,320.91,107.55,0.081256,2504.25,0.537596,0.124215,39.53,20.17
2/11/2024 23:00,48172,2504.35,0.525437,321.19,107.6,0.081213,2502.72,0.539731,0.124269,39.64,20.14
2/12/2024 0:00,48190,2505.08,0.52588,320.51,107.42,0.081093,2508.88,0.54077,0.124222,39.7,20.11
2/12/2024 1:00,48544,2512.54,0.527266,321.18,108.64,0.081339,2512.54,0.543642,0.124166,39.89,20.37
2/12/2024 2:00,48494,2510.62,0.527866,321.06,107.87,0.081205,2510.29,0.541857,0.124318,39.37,20.14
2/12/2024 3:00,48160,2500.66,0.521603,318.9,105.6,0.080185,2499.18,0.536207,0.123772,38.79,19.85
2/12/2024 4:00,48184,2502.89,0.523694,319.84,106.47,0.080495,2501.25,0.539917,0.123912,38.83,20.0
2/12/2024 5:00,48096,2496.41,0.522083,319.92,105.77,0.08026,2496.07,0.53714,0.123976,38.73,20.02
2/12/2024 6:00,48108,2496.14,0.520119,319.82,105.76,0.080234,2496.52,0.536977,0.124102,38.8,20.03
2/12/2024 7:00,48152,2495.99,0.51806,316.58,105.2,0.079837,2488.38,0.532328,0.124091,38.59,20.09
2/12/2024 8:00,48216,2502.95,0.519527,318.38,106.11,0.080397,2501.01,0.537567,0.124628,38.95,20.26
2/12/2024 9:00,48112,2494.45,0.518086,317.94,105.73,0.080184,2491.87,0.537888,0.125088,38.95,20.22
2/12/2024 10:00,47869,2476.04,0.516736,315.62,104.83,0.079735,2475.3,0.533859,0.124837,38.68,20.04
2/12/2024 11:00,47913,2479.21,0.516883,317.12,104.58,0.079791,2480.31,0.534099,0.124885,38.75,20.36
2/12/2024 12:00,47887,2485.59,0.517767,317.25,104.17,0.079803,2484.71,0.534573,0.125209,38.63,20.45
2/12/2024 13:00,47922,2486.03,0.517982,317.69,104.22,0.07986,2485.01,0.534802,0.125383,38.78,20.35
2/12/2024 14:00,47956,2487.28,0.518058,318.06,104.61,0.07982,2486.78,0.535242,0.125456,38.65,20.23
2/12/2024 15:00,48630,2516.48,0.523099,319.71,106.36,0.080406,2517.14,0.542384,0.125526,39.27,20.09
2/12/2024 16:00,49942,2561.94,0.528431,322.32,108.77,0.081528,2565.37,0.554181,0.1257,40.19,20.3
2/12/2024 17:00,49538,2545.67,0.527012,321.92,108.49,0.081562,2546.05,0.552458,0.124862,40.0,20.33
2/12/2024 18:00,49993,2608.52,0.530847,323.71,109.93,0.082304,2609.64,0.563331,0.125162,40.8,20.78
2/12/2024 19:00,49739,2616.61,0.534622,324.47,110.13,0.082348,2615.8,0.56057,0.125114,40.84,20.67
2/12/2024 20:00,49643,2613.83,0.533082,326.79,110.03,0.081814,2613.44,0.557518,0.124912,40.52,20.68
2/12/2024 21:00,50171,2635.4,0.534773,327.65,110.65,0.082211,2633.9,0.561782,0.125262,40.41,20.68
2/12/2024 22:00,49890,2632.84,0.531575,327.72,110.35,0.081999,2632.4,0.557569,0.125155,40.64,20.62
2/12/2024 23:00,49982,2658.97,0.530902,328.31,111.22,0.082337,2656.52,0.560678,0.125202,40.72,20.66
2/13/2024 0:00,50050,2657.99,0.532164,327.91,112.04,0.08237,2655.55,0.560179,0.125144,41.05,20.5
2/13/2024 1:00,50134,2670.17,0.532645,328.62,114.31,0.08273,2675.53,0.562956,0.125064,41.43,20.45
2/13/2024 2:00,50036,2668.49,0.531167,328.78,114.1,0.082606,2667.42,0.561163,0.125112,41.34,20.27
2/13/2024 3:00,49955,2657.57,0.530499,328.18,113.48,0.082433,2656.73,0.55463,0.125157,41.26,20.23
2/13/2024 4:00,49783,2640.97,0.528415,326.63,113.32,0.081773,2642.13,0.551336,0.125136,40.77,20.1
2/13/2024 5:00,49928,2648.25,0.530693,326.55,114.02,0.082192,2646.01,0.554067,0.125264,41.14,20.14
2/13/2024 6:00,50024,2653.41,0.529069,326.69,114.12,0.082198,2652.26,0.555352,0.125337,41.06,20.21
2/13/2024 7:00,49970,2645.81,0.52786,326.74,113.81,0.082248,2645.26,0.556389,0.12528,41.07,20.16
2/13/2024 8:00,49998,2649.56,0.530155,326.96,113.95,0.082445,2647.9,0.559272,0.125716,41.09,20.14
2/13/2024 9:00,50141,2660.58,0.52938,326.71,114.78,0.082718,2659.89,0.557609,0.125683,41.43,20.19
2/13/2024 10:00,50241,2671.18,0.529933,327.68,114.54,0.082788,2670.57,0.561271,0.125722,41.4,20.19
2/13/2024 11:00,49935,2669.49,0.528973,326.22,113.71,0.082446,2669.72,0.554851,0.125262,41.07,20.08
2/13/2024 12:00,49966,2679.75,0.52872,326.55,113.9,0.082448,2679.54,0.553289,0.125622,41.01,20.12
2/13/2024 13:00,49829,2670.9,0.527424,325.84,113.4,0.082196,2672.7,0.55215,0.125526,40.77,20.09
2/13/2024 14:00,49785,2653.99,0.524444,325.13,113.04,0.081804,2649.93,0.548695,0.125677,40.37,20.14
2/13/2024 15:00,48815,2631.09,0.518096,321.6,110.21,0.080828,2628.9,0.538158,0.124983,39.4,19.82
2/13/2024 16:00,48813,2637.53,0.519434,322.74,110.56,0.080972,2636.77,0.540064,0.125101,39.52,19.85
2/13/2024 17:00,48575,2611.71,0.519708,320.87,109.04,0.080653,2607.21,0.537161,0.125053,39.1,19.69
2/13/2024 18:00,48801,2613.94,0.523406,322.03,109.89,0.080835,2614.99,0.539897,0.125333,39.42,19.63
2/13/2024 19:00,49098,2630.66,0.524992,322.66,111.48,0.081041,2625.87,0.542503,0.125484,39.72,19.81
2/13/2024 20:00,49045,2620.74,0.525488,322.33,111.77,0.080858,2615.5,0.540797,0.126243,39.64,19.68
